Submission ID,Respondent ID,Submitted at,Category,Question,Response
xX0jeov,80Gdyo,2025-08-19 17:38:09,Ecosystem Needs,What do you think the local Ghanaian tech ecosystem needs most to accelerate its growth and impact? (Select all that apply),More local success stories to inspire and attract talent
xX0jeov,80Gdyo,2025-08-19 17:38:09,Ecosystem Needs,What do you think the local Ghanaian tech ecosystem needs most to accelerate its growth and impact? (Select all that apply) (Reduced brain drain,talent leaving Ghana
J9Vpqgz,4gLv4o,2025-08-19 18:09:27,Tech Verticals,Which tech vertical(s) are you currently working in or primarily focused on? (Select all that apply) (Fintech,"Financial Technology: Payments, Lending, Insurtech, Wealth Management"
J9Vpqgz,4gLv4o,2025-08-19 18:09:27,Tech Verticals,Which tech vertical(s) are you currently working in or primarily focused on? (Select all that apply) (Edtech,Education Technology
J9Vpqgz,4gLv4o,2025-08-19 18:09:27,Tech Verticals,Which tech vertical(s) are you currently working in or primarily focused on? (Select all that apply) (Healthtech,Healthcare Technology
J9Vpqgz,4gLv4o,2025-08-19 18:09:27,Collaboration Tools,What general collaboration and productivity tools do you use regularly? (Select all that apply),Slack
J9Vpqgz,4gLv4o,2025-08-19 18:09:27,Collaboration Tools,What general collaboration and productivity tools do you use regularly? (Select all that apply),Microsoft Teams
J9Vpqgz,4gLv4o,2025-08-19 18:09:27,Collaboration Tools,What general collaboration and productivity tools do you use regularly? (Select all that apply),Zoom/Google Meet
J9Vpqgz,4gLv4o,2025-08-19 18:09:27,Collaboration Tools,What general collaboration and productivity tools do you use regularly? (Select all that apply) (Google Workspace,"Docs, Sheets, Drive"
J9Vpqgz,4gLv4o,2025-08-19 18:09:27,Collaboration Tools,What general collaboration and productivity tools do you use regularly? (Select all that apply) (Microsoft 365,"Word, Excel, OneDrive"
J9Vpqgz,4gLv4o,2025-08-19 18:09:27,Collaboration Tools,What general collaboration and productivity tools do you use regularly? (Select all that apply),Jira
J9Vpqgz,4gLv4o,2025-08-19 18:09:27,Collaboration Tools,Which Generative AI / AI tools do you use for productivity in your work? (Select all that apply),Google Gemini
J9Vpqgz,4gLv4o,2025-08-19 18:09:27,Collaboration Tools,Which Generative AI / AI tools do you use for productivity in your work? (Select all that apply),Claude
J9Vpqgz,4gLv4o,2025-08-19 18:09:27,Learning Platforms,Which platforms or methods do you primarily use to learn new skills and stay updated in tech? (Select all that apply),YouTube
J9Vpqgz,4gLv4o,2025-08-19 18:09:27,Learning Platforms,Which platforms or methods do you primarily use to learn new skills and stay updated in tech? (Select all that apply),Twitter/X
J9Vpqgz,4gLv4o,2025-08-19 18:09:27,Learning Platforms,Which platforms or methods do you primarily use to learn new skills and stay updated in tech? (Select all that apply),GitHub repositories/Open Source projects
J9Vpqgz,4gLv4o,2025-08-19 18:09:27,Learning Platforms,Which platforms or methods do you primarily use to learn new skills and stay updated in tech? (Select all that apply) (Official documentation,"e.g., MDN, language docs"
J9Vpqgz,4gLv4o,2025-08-19 18:09:27,Learning Platforms,Which platforms or methods do you primarily use to learn new skills and stay updated in tech? (Select all that apply),Tech blogs/news websites
J9Vpqgz,4gLv4o,2025-08-19 18:09:27,Learning Platforms,Which platforms or methods do you primarily use to learn new skills and stay updated in tech? (Select all that apply) (Conferences/Workshops,local or international
J9Vpqgz,4gLv4o,2025-08-19 18:09:27,Employment Benefits,What benefits do you receive in your current role? (Select all that apply),Stock options or equity
J9Vpqgz,4gLv4o,2025-08-19 18:09:27,Tech Communities,"Are you an active member of any local tech communities, meetups, or professional associations in Ghana? (Select all that apply)",DevCongress
J9Vpqgz,4gLv4o,2025-08-19 18:09:27,Tech Communities,"Are you an active member of any local tech communities, meetups, or professional associations in Ghana? (Select all that apply)",Building Bytes
J9Vpqgz,4gLv4o,2025-08-19 18:09:27,Skills Gaps,What specific skills or areas of expertise do you believe are most lacking or in highest demand within the local Ghanaian tech ecosystem? (Select up to 3),Data Science/Machine Learning Engineering
J9Vpqgz,4gLv4o,2025-08-19 18:09:27,Skills Gaps,What specific skills or areas of expertise do you believe are most lacking or in highest demand within the local Ghanaian tech ecosystem? (Select up to 3) (Sales/Business Development,specifically for tech products/services
J9Vpqgz,4gLv4o,2025-08-19 18:09:27,Skills Gaps,What specific skills or areas of expertise do you believe are most lacking or in highest demand within the local Ghanaian tech ecosystem? (Select up to 3),Digital Marketing & Growth Hacking
J9Vpqgz,4gLv4o,2025-08-19 18:09:27,Ecosystem Needs,What do you think the local Ghanaian tech ecosystem needs most to accelerate its growth and impact? (Select all that apply) (Better access to capital/funding,"e.g., angel investors, VCs, grants"
J9Vpqgz,4gLv4o,2025-08-19 18:09:27,Ecosystem Needs,What do you think the local Ghanaian tech ecosystem needs most to accelerate its growth and impact? (Select all that apply),More and better-paying job opportunities locally
J9Vpqgz,4gLv4o,2025-08-19 18:09:27,Ecosystem Needs,What do you think the local Ghanaian tech ecosystem needs most to accelerate its growth and impact? (Select all that apply),More local startup accelerators/incubators with proven track records
J9Vpqgz,4gLv4o,2025-08-19 18:09:27,Ecosystem Needs,What do you think the local Ghanaian tech ecosystem needs most to accelerate its growth and impact? (Select all that apply),Clearer and more supportive government policies/regulations for tech
J9Vpqgz,4gLv4o,2025-08-19 18:09:27,Ecosystem Needs,What do you think the local Ghanaian tech ecosystem needs most to accelerate its growth and impact? (Select all that apply) (Affordable and reliable tech infrastructure,"internet, power, co-working spaces"
J9Vpqgz,4gLv4o,2025-08-19 18:09:27,Ecosystem Needs,What do you think the local Ghanaian tech ecosystem needs most to accelerate its growth and impact? (Select all that apply),Improved access to global markets and international partnerships
J9Vpqgz,4gLv4o,2025-08-19 18:09:27,Ecosystem Needs,What do you think the local Ghanaian tech ecosystem needs most to accelerate its growth and impact? (Select all that apply),Stronger community/peer learning and knowledge sharing initiatives
J9Vpqgz,4gLv4o,2025-08-19 18:09:27,Ecosystem Needs,What do you think the local Ghanaian tech ecosystem needs most to accelerate its growth and impact? (Select all that apply),"Increased collaboration between academia, industry, and government"
J9Vpqgz,4gLv4o,2025-08-19 18:09:27,Ecosystem Needs,What do you think the local Ghanaian tech ecosystem needs most to accelerate its growth and impact? (Select all that apply),More local success stories to inspire and attract talent
J9Vpqgz,4gLv4o,2025-08-19 18:09:27,Ecosystem Needs,What do you think the local Ghanaian tech ecosystem needs most to accelerate its growth and impact? (Select all that apply) (Reduced brain drain,talent leaving Ghana
81Ja2gx,R7R6lj,2025-08-19 20:35:05,Tech Verticals,Which tech vertical(s) are you currently working in or primarily focused on? (Select all that apply),E-commerce/Retail Tech
81Ja2gx,R7R6lj,2025-08-19 20:35:05,Collaboration Tools,What general collaboration and productivity tools do you use regularly? (Select all that apply),Slack
81Ja2gx,R7R6lj,2025-08-19 20:35:05,Collaboration Tools,What general collaboration and productivity tools do you use regularly? (Select all that apply),Microsoft Teams
81Ja2gx,R7R6lj,2025-08-19 20:35:05,Collaboration Tools,What general collaboration and productivity tools do you use regularly? (Select all that apply),Confluence
81Ja2gx,R7R6lj,2025-08-19 20:35:05,Collaboration Tools,What general collaboration and productivity tools do you use regularly? (Select all that apply),Jira
81Ja2gx,R7R6lj,2025-08-19 20:35:05,Collaboration Tools,Which Generative AI / AI tools do you use for productivity in your work? (Select all that apply),ChatGPT
81Ja2gx,R7R6lj,2025-08-19 20:35:05,Learning Platforms,Which platforms or methods do you primarily use to learn new skills and stay updated in tech? (Select all that apply),YouTube
81Ja2gx,R7R6lj,2025-08-19 20:35:05,Learning Platforms,Which platforms or methods do you primarily use to learn new skills and stay updated in tech? (Select all that apply) (Official documentation,"e.g., MDN, language docs"
81Ja2gx,R7R6lj,2025-08-19 20:35:05,Employment Benefits,What benefits do you receive in your current role? (Select all that apply),Health insurance
81Ja2gx,R7R6lj,2025-08-19 20:35:05,Employment Benefits,What benefits do you receive in your current role? (Select all that apply),Internet/data stipend or reimbursement
81Ja2gx,R7R6lj,2025-08-19 20:35:05,Employment Benefits,What benefits do you receive in your current role? (Select all that apply),Laptop/work equipment provided
81Ja2gx,R7R6lj,2025-08-19 20:35:05,Employment Benefits,What benefits do you receive in your current role? (Select all that apply),Flexible/Remote work options
81Ja2gx,R7R6lj,2025-08-19 20:35:05,Employment Benefits,What benefits do you receive in your current role? (Select all that apply) (Paid time off,"Vacation, Sick Leave"
81Ja2gx,R7R6lj,2025-08-19 20:35:05,Employment Benefits,What benefits do you receive in your current role? (Select all that apply),Performance bonuses
81Ja2gx,R7R6lj,2025-08-19 20:35:05,Employment Benefits,What benefits do you receive in your current role? (Select all that apply) (Pension contributions,"e.g., Tier 2/3"
81Ja2gx,R7R6lj,2025-08-19 20:35:05,Employment Benefits,What benefits do you receive in your current role? (Select all that apply),Meal allowance/subsidies
81Ja2gx,R7R6lj,2025-08-19 20:35:05,Employment Benefits,What benefits do you receive in your current role? (Select all that apply),Gym/Wellness membership
81Ja2gx,R7R6lj,2025-08-19 20:35:05,Tech Communities,"Are you an active member of any local tech communities, meetups, or professional associations in Ghana? (Select all that apply)",DevCongress
81Ja2gx,R7R6lj,2025-08-19 20:35:05,Skills Gaps,What specific skills or areas of expertise do you believe are most lacking or in highest demand within the local Ghanaian tech ecosystem? (Select up to 3) (Legal/Compliance,"for tech startups, data privacy"
81Ja2gx,R7R6lj,2025-08-19 20:35:05,Skills Gaps,What specific skills or areas of expertise do you believe are most lacking or in highest demand within the local Ghanaian tech ecosystem? (Select up to 3),Deep Tech Research & Development
81Ja2gx,R7R6lj,2025-08-19 20:35:05,Ecosystem Needs,What do you think the local Ghanaian tech ecosystem needs most to accelerate its growth and impact? (Select all that apply) (Better access to capital/funding,"e.g., angel investors, VCs, grants"
81Ja2gx,R7R6lj,2025-08-19 20:35:05,Ecosystem Needs,What do you think the local Ghanaian tech ecosystem needs most to accelerate its growth and impact? (Select all that apply),More and better-paying job opportunities locally
81Ja2gx,R7R6lj,2025-08-19 20:35:05,Ecosystem Needs,What do you think the local Ghanaian tech ecosystem needs most to accelerate its growth and impact? (Select all that apply) (Affordable and reliable tech infrastructure,"internet, power, co-working spaces"
aQjY8Xq,NeByeG,2025-08-20 15:01:06,Tech Verticals,Which tech vertical(s) are you currently working in or primarily focused on? (Select all that apply) (Healthtech,Healthcare Technology
aQjY8Xq,NeByeG,2025-08-20 15:01:06,Collaboration Tools,What general collaboration and productivity tools do you use regularly? (Select all that apply),Zoom/Google Meet
aQjY8Xq,NeByeG,2025-08-20 15:01:06,Collaboration Tools,What general collaboration and productivity tools do you use regularly? (Select all that apply) (Microsoft 365,"Word, Excel, OneDrive"
aQjY8Xq,NeByeG,2025-08-20 15:01:06,Collaboration Tools,What general collaboration and productivity tools do you use regularly? (Select all that apply),Notion
aQjY8Xq,NeByeG,2025-08-20 15:01:06,Collaboration Tools,Which Generative AI / AI tools do you use for productivity in your work? (Select all that apply),ChatGPT
aQjY8Xq,NeByeG,2025-08-20 15:01:06,Collaboration Tools,Which Generative AI / AI tools do you use for productivity in your work? (Select all that apply),Claude
aQjY8Xq,NeByeG,2025-08-20 15:01:06,Learning Platforms,Which platforms or methods do you primarily use to learn new skills and stay updated in tech? (Select all that apply),YouTube
aQjY8Xq,NeByeG,2025-08-20 15:01:06,Learning Platforms,Which platforms or methods do you primarily use to learn new skills and stay updated in tech? (Select all that apply),Podcasts
aQjY8Xq,NeByeG,2025-08-20 15:01:06,Learning Platforms,Which platforms or methods do you primarily use to learn new skills and stay updated in tech? (Select all that apply) (Books,physical or e-books
aQjY8Xq,NeByeG,2025-08-20 15:01:06,Employment Benefits,What benefits do you receive in your current role? (Select all that apply),Health insurance
aQjY8Xq,NeByeG,2025-08-20 15:01:06,Employment Benefits,What benefits do you receive in your current role? (Select all that apply),Laptop/work equipment provided
aQjY8Xq,NeByeG,2025-08-20 15:01:06,Tech Communities,"Are you an active member of any local tech communities, meetups, or professional associations in Ghana? (Select all that apply)",Other
aQjY8Xq,NeByeG,2025-08-20 15:01:06,Skills Gaps,What specific skills or areas of expertise do you believe are most lacking or in highest demand within the local Ghanaian tech ecosystem? (Select up to 3),Product Management
aQjY8Xq,NeByeG,2025-08-20 15:01:06,Skills Gaps,What specific skills or areas of expertise do you believe are most lacking or in highest demand within the local Ghanaian tech ecosystem? (Select up to 3) (Sales/Business Development,specifically for tech products/services
aQjY8Xq,NeByeG,2025-08-20 15:01:06,Skills Gaps,What specific skills or areas of expertise do you believe are most lacking or in highest demand within the local Ghanaian tech ecosystem? (Select up to 3),Deep Tech Research & Development
aQjY8Xq,NeByeG,2025-08-20 15:01:06,Ecosystem Needs,What do you think the local Ghanaian tech ecosystem needs most to accelerate its growth and impact? (Select all that apply),Stronger mentorship culture and structured mentorship programs
aQjY8Xq,NeByeG,2025-08-20 15:01:06,Ecosystem Needs,What do you think the local Ghanaian tech ecosystem needs most to accelerate its growth and impact? (Select all that apply),More and better-paying job opportunities locally
aQjY8Xq,NeByeG,2025-08-20 15:01:06,Ecosystem Needs,What do you think the local Ghanaian tech ecosystem needs most to accelerate its growth and impact? (Select all that apply),Improved access to global markets and international partnerships
aQjY8Xq,NeByeG,2025-08-20 15:01:06,Ecosystem Needs,What do you think the local Ghanaian tech ecosystem needs most to accelerate its growth and impact? (Select all that apply),Enhanced STEM education from foundational levels
aQjY8Xq,NeByeG,2025-08-20 15:01:06,Ecosystem Needs,What do you think the local Ghanaian tech ecosystem needs most to accelerate its growth and impact? (Select all that apply),"Increased collaboration between academia, industry, and government"
A768pge,Q68N6Y,2025-08-21 06:26:55,Tech Verticals,Which tech vertical(s) are you currently working in or primarily focused on? (Select all that apply) (Fintech,"Financial Technology: Payments, Lending, Insurtech, Wealth Management"
A768pge,Q68N6Y,2025-08-21 06:26:55,Tech Verticals,Which tech vertical(s) are you currently working in or primarily focused on? (Select all that apply) (AI/ML/Big Data,"Artificial Intelligence, Machine Learning, Data Analytics"
A768pge,Q68N6Y,2025-08-21 06:26:55,Collaboration Tools,What general collaboration and productivity tools do you use regularly? (Select all that apply),Slack
A768pge,Q68N6Y,2025-08-21 06:26:55,Collaboration Tools,What general collaboration and productivity tools do you use regularly? (Select all that apply),Zoom/Google Meet
A768pge,Q68N6Y,2025-08-21 06:26:55,Collaboration Tools,What general collaboration and productivity tools do you use regularly? (Select all that apply) (Google Workspace,"Docs, Sheets, Drive"
A768pge,Q68N6Y,2025-08-21 06:26:55,Collaboration Tools,What general collaboration and productivity tools do you use regularly? (Select all that apply),Notion
A768pge,Q68N6Y,2025-08-21 06:26:55,Collaboration Tools,What general collaboration and productivity tools do you use regularly? (Select all that apply),Jira
A768pge,Q68N6Y,2025-08-21 06:26:55,Collaboration Tools,Which Generative AI / AI tools do you use for productivity in your work? (Select all that apply),ChatGPT
A768pge,Q68N6Y,2025-08-21 06:26:55,Learning Platforms,Which platforms or methods do you primarily use to learn new skills and stay updated in tech? (Select all that apply),Twitter/X
A768pge,Q68N6Y,2025-08-21 06:26:55,Employment Benefits,What benefits do you receive in your current role? (Select all that apply),Flexible/Remote work options
A768pge,Q68N6Y,2025-08-21 06:26:55,Employment Benefits,What benefits do you receive in your current role? (Select all that apply),Learning & development budget/opportunities
A768pge,Q68N6Y,2025-08-21 06:26:55,Employment Benefits,What benefits do you receive in your current role? (Select all that apply) (Paid time off,"Vacation, Sick Leave"
A768pge,Q68N6Y,2025-08-21 06:26:55,Employment Benefits,What benefits do you receive in your current role? (Select all that apply),Stock options or equity
A768pge,Q68N6Y,2025-08-21 06:26:55,Tech Communities,"Are you an active member of any local tech communities, meetups, or professional associations in Ghana? (Select all that apply)",
A768pge,Q68N6Y,2025-08-21 06:26:55,Skills Gaps,What specific skills or areas of expertise do you believe are most lacking or in highest demand within the local Ghanaian tech ecosystem? (Select up to 3),Product Management
A768pge,Q68N6Y,2025-08-21 06:26:55,Skills Gaps,What specific skills or areas of expertise do you believe are most lacking or in highest demand within the local Ghanaian tech ecosystem? (Select up to 3) (Design/User Experience,UX) Research & UI Design
A768pge,Q68N6Y,2025-08-21 06:26:55,Skills Gaps,What specific skills or areas of expertise do you believe are most lacking or in highest demand within the local Ghanaian tech ecosystem? (Select up to 3),Digital Marketing & Growth Hacking
A768pge,Q68N6Y,2025-08-21 06:26:55,Ecosystem Needs,What do you think the local Ghanaian tech ecosystem needs most to accelerate its growth and impact? (Select all that apply) (Better access to capital/funding,"e.g., angel investors, VCs, grants"
A768pge,Q68N6Y,2025-08-21 06:26:55,Ecosystem Needs,What do you think the local Ghanaian tech ecosystem needs most to accelerate its growth and impact? (Select all that apply),Clearer and more supportive government policies/regulations for tech
A768pge,Q68N6Y,2025-08-21 06:26:55,Ecosystem Needs,What do you think the local Ghanaian tech ecosystem needs most to accelerate its growth and impact? (Select all that apply) (Reduced brain drain,talent leaving Ghana
ZjGJzda,vQqkZv,2025-08-21 07:28:10,Tech Verticals,Which tech vertical(s) are you currently working in or primarily focused on? (Select all that apply) (Fintech,"Financial Technology: Payments, Lending, Insurtech, Wealth Management"
ZjGJzda,vQqkZv,2025-08-21 07:28:10,Tech Verticals,Which tech vertical(s) are you currently working in or primarily focused on? (Select all that apply),E-commerce/Retail Tech
ZjGJzda,vQqkZv,2025-08-21 07:28:10,Collaboration Tools,What general collaboration and productivity tools do you use regularly? (Select all that apply),Microsoft Teams
ZjGJzda,vQqkZv,2025-08-21 07:28:10,Collaboration Tools,What general collaboration and productivity tools do you use regularly? (Select all that apply) (Microsoft 365,"Word, Excel, OneDrive"
ZjGJzda,vQqkZv,2025-08-21 07:28:10,Collaboration Tools,Which Generative AI / AI tools do you use for productivity in your work? (Select all that apply),ChatGPT
ZjGJzda,vQqkZv,2025-08-21 07:28:10,Collaboration Tools,Which Generative AI / AI tools do you use for productivity in your work? (Select all that apply),Claude
ZjGJzda,vQqkZv,2025-08-21 07:28:10,Learning Platforms,Which platforms or methods do you primarily use to learn new skills and stay updated in tech? (Select all that apply),YouTube
ZjGJzda,vQqkZv,2025-08-21 07:28:10,Learning Platforms,Which platforms or methods do you primarily use to learn new skills and stay updated in tech? (Select all that apply),Tech blogs/news websites
ZjGJzda,vQqkZv,2025-08-21 07:28:10,Employment Benefits,What benefits do you receive in your current role? (Select all that apply),Health insurance
ZjGJzda,vQqkZv,2025-08-21 07:28:10,Employment Benefits,What benefits do you receive in your current role? (Select all that apply),Internet/data stipend or reimbursement
ZjGJzda,vQqkZv,2025-08-21 07:28:10,Employment Benefits,What benefits do you receive in your current role? (Select all that apply),Flexible/Remote work options
ZjGJzda,vQqkZv,2025-08-21 07:28:10,Employment Benefits,What benefits do you receive in your current role? (Select all that apply),Learning & development budget/opportunities
ZjGJzda,vQqkZv,2025-08-21 07:28:10,Employment Benefits,What benefits do you receive in your current role? (Select all that apply) (Paid time off,"Vacation, Sick Leave"
ZjGJzda,vQqkZv,2025-08-21 07:28:10,Employment Benefits,What benefits do you receive in your current role? (Select all that apply) (Pension contributions,"e.g., Tier 2/3"
ZjGJzda,vQqkZv,2025-08-21 07:28:10,Tech Communities,"Are you an active member of any local tech communities, meetups, or professional associations in Ghana? (Select all that apply)",Product Circle
ZjGJzda,vQqkZv,2025-08-21 07:28:10,Tech Communities,"Are you an active member of any local tech communities, meetups, or professional associations in Ghana? (Select all that apply)",Building Bytes
ZjGJzda,vQqkZv,2025-08-21 07:28:10,Tech Communities,"Are you an active member of any local tech communities, meetups, or professional associations in Ghana? (Select all that apply)",Code & Cocktails
ZjGJzda,vQqkZv,2025-08-21 07:28:10,Skills Gaps,What specific skills or areas of expertise do you believe are most lacking or in highest demand within the local Ghanaian tech ecosystem? (Select up to 3) (Legal/Compliance,"for tech startups, data privacy"
ZjGJzda,vQqkZv,2025-08-21 07:28:10,Skills Gaps,What specific skills or areas of expertise do you believe are most lacking or in highest demand within the local Ghanaian tech ecosystem? (Select up to 3),Embedded Systems/Hardware Engineering
ZjGJzda,vQqkZv,2025-08-21 07:28:10,Skills Gaps,What specific skills or areas of expertise do you believe are most lacking or in highest demand within the local Ghanaian tech ecosystem? (Select up to 3),Investment/Fundraising Expertise
ZjGJzda,vQqkZv,2025-08-21 07:28:10,Ecosystem Needs,What do you think the local Ghanaian tech ecosystem needs most to accelerate its growth and impact? (Select all that apply) (Better access to capital/funding,"e.g., angel investors, VCs, grants"
ZjGJzda,vQqkZv,2025-08-21 07:28:10,Ecosystem Needs,What do you think the local Ghanaian tech ecosystem needs most to accelerate its growth and impact? (Select all that apply),More and better-paying job opportunities locally
ZjGJzda,vQqkZv,2025-08-21 07:28:10,Ecosystem Needs,What do you think the local Ghanaian tech ecosystem needs most to accelerate its growth and impact? (Select all that apply),Clearer and more supportive government policies/regulations for tech
ZjGJzda,vQqkZv,2025-08-21 07:28:10,Ecosystem Needs,What do you think the local Ghanaian tech ecosystem needs most to accelerate its growth and impact? (Select all that apply) (Affordable and reliable tech infrastructure,"internet, power, co-working spaces"
ZjGJzda,vQqkZv,2025-08-21 07:28:10,Ecosystem Needs,What do you think the local Ghanaian tech ecosystem needs most to accelerate its growth and impact? (Select all that apply),Enhanced STEM education from foundational levels
ZjGJzda,vQqkZv,2025-08-21 07:28:10,Ecosystem Needs,What do you think the local Ghanaian tech ecosystem needs most to accelerate its growth and impact? (Select all that apply),More local success stories to inspire and attract talent
ZjGJzda,vQqkZv,2025-08-21 07:28:10,Ecosystem Needs,What do you think the local Ghanaian tech ecosystem needs most to accelerate its growth and impact? (Select all that apply) (Reduced brain drain,talent leaving Ghana
eqN0Exl,4gGBVb,2025-08-22 17:36:53,Tech Verticals,Which tech vertical(s) are you currently working in or primarily focused on? (Select all that apply) (Telecom & Infrastructure,"Mobile Networks, Internet Service Providers, Data Centers"
eqN0Exl,4gGBVb,2025-08-22 17:36:53,Collaboration Tools,What general collaboration and productivity tools do you use regularly? (Select all that apply),Microsoft Teams
eqN0Exl,4gGBVb,2025-08-22 17:36:53,Collaboration Tools,What general collaboration and productivity tools do you use regularly? (Select all that apply),Zoom/Google Meet
eqN0Exl,4gGBVb,2025-08-22 17:36:53,Collaboration Tools,What general collaboration and productivity tools do you use regularly? (Select all that apply) (Microsoft 365,"Word, Excel, OneDrive"
eqN0Exl,4gGBVb,2025-08-22 17:36:53,Collaboration Tools,Which Generative AI / AI tools do you use for productivity in your work? (Select all that apply),ChatGPT
eqN0Exl,4gGBVb,2025-08-22 17:36:53,Collaboration Tools,Which Generative AI / AI tools do you use for productivity in your work? (Select all that apply),Microsoft Copilot
eqN0Exl,4gGBVb,2025-08-22 17:36:53,Learning Platforms,Which platforms or methods do you primarily use to learn new skills and stay updated in tech? (Select all that apply),YouTube
eqN0Exl,4gGBVb,2025-08-22 17:36:53,Learning Platforms,Which platforms or methods do you primarily use to learn new skills and stay updated in tech? (Select all that apply),Coursera
eqN0Exl,4gGBVb,2025-08-22 17:36:53,Learning Platforms,Which platforms or methods do you primarily use to learn new skills and stay updated in tech? (Select all that apply),LinkedIn Learning
eqN0Exl,4gGBVb,2025-08-22 17:36:53,Employment Benefits,What benefits do you receive in your current role? (Select all that apply),Health insurance
eqN0Exl,4gGBVb,2025-08-22 17:36:53,Employment Benefits,What benefits do you receive in your current role? (Select all that apply),Internet/data stipend or reimbursement
eqN0Exl,4gGBVb,2025-08-22 17:36:53,Employment Benefits,What benefits do you receive in your current role? (Select all that apply),Laptop/work equipment provided
eqN0Exl,4gGBVb,2025-08-22 17:36:53,Employment Benefits,What benefits do you receive in your current role? (Select all that apply),Flexible/Remote work options
eqN0Exl,4gGBVb,2025-08-22 17:36:53,Employment Benefits,What benefits do you receive in your current role? (Select all that apply),Learning & development budget/opportunities
eqN0Exl,4gGBVb,2025-08-22 17:36:53,Employment Benefits,What benefits do you receive in your current role? (Select all that apply) (Paid time off,"Vacation, Sick Leave"
eqN0Exl,4gGBVb,2025-08-22 17:36:53,Employment Benefits,What benefits do you receive in your current role? (Select all that apply),Stock options or equity
eqN0Exl,4gGBVb,2025-08-22 17:36:53,Employment Benefits,What benefits do you receive in your current role? (Select all that apply),Performance bonuses
eqN0Exl,4gGBVb,2025-08-22 17:36:53,Employment Benefits,What benefits do you receive in your current role? (Select all that apply) (Pension contributions,"e.g., Tier 2/3"
eqN0Exl,4gGBVb,2025-08-22 17:36:53,Employment Benefits,What benefits do you receive in your current role? (Select all that apply),Gym/Wellness membership
eqN0Exl,4gGBVb,2025-08-22 17:36:53,Tech Communities,"Are you an active member of any local tech communities, meetups, or professional associations in Ghana? (Select all that apply)",
eqN0Exl,4gGBVb,2025-08-22 17:36:53,Skills Gaps,What specific skills or areas of expertise do you believe are most lacking or in highest demand within the local Ghanaian tech ecosystem? (Select up to 3),Data Science/Machine Learning Engineering
eqN0Exl,4gGBVb,2025-08-22 17:36:53,Skills Gaps,What specific skills or areas of expertise do you believe are most lacking or in highest demand within the local Ghanaian tech ecosystem? (Select up to 3) (Sales/Business Development,specifically for tech products/services
eqN0Exl,4gGBVb,2025-08-22 17:36:53,Skills Gaps,What specific skills or areas of expertise do you believe are most lacking or in highest demand within the local Ghanaian tech ecosystem? (Select up to 3),AI Ethics & Governance
eqN0Exl,4gGBVb,2025-08-22 17:36:53,Ecosystem Needs,What do you think the local Ghanaian tech ecosystem needs most to accelerate its growth and impact? (Select all that apply) (Better access to capital/funding,"e.g., angel investors, VCs, grants"
eqN0Exl,4gGBVb,2025-08-22 17:36:53,Ecosystem Needs,What do you think the local Ghanaian tech ecosystem needs most to accelerate its growth and impact? (Select all that apply),Stronger mentorship culture and structured mentorship programs
eqN0Exl,4gGBVb,2025-08-22 17:36:53,Ecosystem Needs,What do you think the local Ghanaian tech ecosystem needs most to accelerate its growth and impact? (Select all that apply),More and better-paying job opportunities locally
eqN0Exl,4gGBVb,2025-08-22 17:36:53,Ecosystem Needs,What do you think the local Ghanaian tech ecosystem needs most to accelerate its growth and impact? (Select all that apply),More local startup accelerators/incubators with proven track records
eqN0Exl,4gGBVb,2025-08-22 17:36:53,Ecosystem Needs,What do you think the local Ghanaian tech ecosystem needs most to accelerate its growth and impact? (Select all that apply) (Affordable and reliable tech infrastructure,"internet, power, co-working spaces"
eqN0Exl,4gGBVb,2025-08-22 17:36:53,Ecosystem Needs,What do you think the local Ghanaian tech ecosystem needs most to accelerate its growth and impact? (Select all that apply),Improved access to global markets and international partnerships
eqN0Exl,4gGBVb,2025-08-22 17:36:53,Ecosystem Needs,What do you think the local Ghanaian tech ecosystem needs most to accelerate its growth and impact? (Select all that apply),Stronger community/peer learning and knowledge sharing initiatives
eqN0Exl,4gGBVb,2025-08-22 17:36:53,Ecosystem Needs,What do you think the local Ghanaian tech ecosystem needs most to accelerate its growth and impact? (Select all that apply),Enhanced STEM education from foundational levels
eqN0Exl,4gGBVb,2025-08-22 17:36:53,Ecosystem Needs,What do you think the local Ghanaian tech ecosystem needs most to accelerate its growth and impact? (Select all that apply),"Increased collaboration between academia, industry, and government"
eqN0Exl,4gGBVb,2025-08-22 17:36:53,Ecosystem Needs,What do you think the local Ghanaian tech ecosystem needs most to accelerate its growth and impact? (Select all that apply) (Greater focus on research and development,R&D
eqN0Exl,4gGBVb,2025-08-22 17:36:53,Ecosystem Needs,What do you think the local Ghanaian tech ecosystem needs most to accelerate its growth and impact? (Select all that apply),More local success stories to inspire and attract talent
eqN0Exl,4gGBVb,2025-08-22 17:36:53,Ecosystem Needs,What do you think the local Ghanaian tech ecosystem needs most to accelerate its growth and impact? (Select all that apply) (Reduced brain drain,talent leaving Ghana
gDQkjOP,edopMo,2025-08-22 21:19:23,Tech Verticals,Which tech vertical(s) are you currently working in or primarily focused on? (Select all that apply) (Edtech,Education Technology
gDQkjOP,edopMo,2025-08-22 21:19:23,Collaboration Tools,What general collaboration and productivity tools do you use regularly? (Select all that apply),Zoom/Google Meet
gDQkjOP,edopMo,2025-08-22 21:19:23,Collaboration Tools,What general collaboration and productivity tools do you use regularly? (Select all that apply) (Google Workspace,"Docs, Sheets, Drive"
